"경상북도",청송군,소계,873,16.7,1.3,17.9,1.7
"경상북도",칠곡군,소계,895,28.0,1.8,28.1,1.3
"경상북도",포항시,소계,1796,21.6,1.0,21.8,1.0
"경상북도",포항시,남구,898,22.6,1.4,22.0,1.3
"경상북도",포항시,북구,898,20.7,1.3,21.7,1.4
"경상남도",소계,소계,17933,21.0,0.4,21.7,0.4
"경상남도",거제시,소계,903,24.5,1.4,23.4,1.2
"경상남도",거창군,소계,895,19.3,1.8,23.7,1.7
"경상남도",고성군,소계,894,23.3,1.6,25.3,1.8
"경상남도",김해시,소계,904,21.3,1.6,21.4,1.3
"경상남도",남해군,소계,890,15.2,1.5,20.2,2.1
"경상남도",창원시,소계,2710,20.7,0.7,20.9,0.7
"경상남도",창원시,마산,905,21.7,1.2,22.6,1.1
"경상남도",창원시,진해,901,22.7,1.2,22.6,1.3
"경상남도",창원시,창원,904,19.2,1.2,19.0,1.2
"경상남도",밀양시,소계,898,19.6,1.4,20.9,1.7
"경상남도",사천시,소계,902,23.5,1.7,24.9,1.6
"경상남도",산청군,소계,885,15.8,1.3,17.9,1.6
"경상남도",양산시,소계,903,24.9,1.7,25.1,1.4
"경상남도",의령군,소계,880,20.4,1.8,21.0,2.3
"경상남도",진주시,소계,905,18.3,1.4,19.9,1.4
"경상남도",창녕군,소계,894,23.4,1.7,24.9,2.2
"경상남도",통영시,소계,900,20.8,1.7,21.0,1.4
"경상남도",하동군,소계,893,15.8,1.4,16.2,1.7
"경상남도",함안군,소계,896,18.5,1.7,19.2,1.7
"경상남도",함양군,소계,890,17.9,1.5,20.2,1.9
"경상남도",합천군,소계,891,19.9,1.7,23.1,2.0
"제주특별자치도",소계,소계,5041,25.3,0.9,26.6,0.9
"제주특별자치도",서귀포시서귀포,소계,843,21.4,1.3,22.0,1.3
"제주특별자치도",서귀포시읍면,소계,1673,24.1,1.2,26.3,1.3
"제주특별자치도",서귀포시읍면,동부,839,24.4,1.6,27.0,1.9
"제주특별자치도",서귀포시읍면,서부,834,23.8,1.7,25.3,1.7
"제주특별자치도",제주시제주,소계,851,27.0,1.5,28.1,1.5
"제주특별자치도",제주시읍면,소계,1674,24.0,1.2,25.2,1.1
"제주특별자치도",제주시읍면,동부,833,24.3,1.6,25.4,1.6
"제주특별자치도",제주시읍면,서부,841,23.8,1.7,25.1,1.5
